timestamp,node_id,traffic_volume,latency_ms,packet_loss_pct,signal_strength_dbm,error_rate,cpu_utilisation,memory_utilisation,fault
2024-01-01 23:10:00,node_001,508.38,16.51,0.6788,-59.75,0.0691,11.22,48.95,0
2024-01-01 23:15:00,node_001,453.76,22.66,0.0821,-66.36,0.0119,3.24,60.71,0
2024-01-01 23:20:00,node_001,513.62,21.38,0.7125,-71.53,0.0209,47.82,61.85,0
2024-01-01 23:25:00,node_001,579.46,26.65,0.8976,-49.41,0.0041,18.13,59.85,0
2024-01-01 23:30:00,node_001,690.32,15.85,0.1005,-70.27,0.0193,62.27,29.05,0
2024-01-01 23:35:00,node_001,351.46,23.45,0.0931,-80.62,0.0091,52.68,29.79,0
2024-01-01 23:40:00,node_001,755.96,26.32,0.0702,-79.03,0.0104,38.83,48.18,0
2024-01-01 23:45:00,node_001,265.75,17.81,0.3425,-54.19,0.0106,43.49,61.49,0
2024-01-01 23:50:00,node_001,481.79,19.37,0.6305,-59.51,0.0027,61.85,57.32,0
2024-01-01 23:55:00,node_001,570.6,20.95,0.2382,-60.61,0.0065,29.21,40.67,0
2024-01-02 00:00:00,node_001,533.72,18.82,0.03,-69.66,0.0082,21.9,50.61,0
2024-01-02 00:05:00,node_001,425.28,20.89,0.2229,-81.88,0.0149,24.27,35.93,0
2024-01-02 00:10:00,node_001,475.03,23.37,0.6052,-75.81,0.0045,61.35,48.23,0
2024-01-02 00:15:00,node_001,440.84,19.43,0.0514,-81.69,0.0018,31.17,49.47,0
2024-01-02 00:20:00,node_001,429.28,19.39,0.4067,-65.38,0.0193,46.68,47.84,0
2024-01-02 00:25:00,node_001,601.95,21.33,0.4629,-54.96,0.0011,48.75,64.67,0
2024-01-02 00:30:00,node_001,542.84,18.0,0.5263,-73.4,0.0142,31.18,38.28,0
2024-01-02 00:35:00,node_001,416.85,18.25,0.2122,-64.24,0.0042,38.55,42.79,0
2024-01-02 00:40:00,node_001,607.95,15.51,1.3111,-58.16,0.047,19.46,62.94,0
2024-01-02 00:45:00,node_001,536.88,19.79,2.6464,-77.07,0.0584,0.0,67.83,0
2024-01-02 00:50:00,node_001,597.54,22.24,0.9068,-60.43,0.0001,46.98,55.58,0
2024-01-02 00:55:00,node_001,575.56,18.65,0.0578,-63.1,0.0229,51.4,43.15,0
2024-01-02 01:00:00,node_001,400.52,16.13,0.1559,-68.96,0.008,47.63,45.81,0
2024-01-02 01:05:00,node_001,432.78,19.52,0.1123,-53.07,0.002,44.15,44.2,0
2024-01-02 01:10:00,node_001,589.68,21.99,0.0272,-59.21,0.0288,38.52,34.16,0
2024-01-02 01:15:00,node_001,573.24,20.64,1.1327,-58.91,0.0658,38.71,44.81,0
2024-01-02 01:20:00,node_001,497.49,31.15,0.1043,-66.41,0.008,18.71,52.48,0
2024-01-02 01:25:00,node_001,514.08,16.72,0.236,-55.66,0.0076,33.0,47.38,0
2024-01-02 01:30:00,node_001,653.32,19.25,0.235,-80.35,0.0029,44.64,59.74,0
2024-01-02 01:35:00,node_001,429.01,23.9,0.7507,-67.58,0.0224,58.53,47.59,0
2024-01-02 01:40:00,node_001,565.65,16.53,0.2971,-68.09,0.036,34.38,49.78,0
2024-01-02 01:45:00,node_001,475.74,29.64,0.2319,-69.27,0.001,55.85,29.14,0
2024-01-02 01:50:00,node_001,473.88,20.02,0.1541,-70.63,0.0209,56.79,35.99,0
2024-01-02 01:55:00,node_001,631.85,22.81,0.3743,-58.24,0.0261,47.18,53.2,0
2024-01-02 02:00:00,node_001,599.05,20.1,0.0607,-69.52,0.0166,78.69,44.89,0
2024-01-02 02:05:00,node_001,597.62,25.09,0.48,-65.54,0.0068,55.97,66.98,0
2024-01-02 02:10:00,node_001,656.66,14.69,0.8666,-43.8,0.0049,32.87,40.95,0
2024-01-02 02:15:00,node_001,502.52,27.86,1.3117,-64.7,0.001,31.21,90.03,0
2024-01-02 02:20:00,node_001,581.83,21.16,0.4989,-68.55,0.004,53.53,59.27,0
2024-01-02 02:25:00,node_001,462.77,23.29,0.8629,-70.39,0.0739,39.57,39.92,0
2024-01-02 02:30:00,node_001,538.9,16.31,0.1283,-66.61,0.0178,52.1,54.22,0
2024-01-02 02:35:00,node_001,484.38,21.69,0.361,-66.82,0.0035,20.52,68.62,0
2024-01-02 02:40:00,node_001,511.64,15.16,0.167,-49.63,0.0221,32.76,38.36,0
2024-01-02 02:45:00,node_001,571.42,25.88,4.1971,-63.77,0.0253,46.95,43.31,0
2024-01-02 02:50:00,node_001,401.81,13.55,0.2357,-68.44,0.0099,52.93,51.13,0
2024-01-02 02:55:00,node_001,751.09,20.77,0.1262,-46.68,0.0155,45.67,35.8,0
2024-01-02 03:00:00,node_001,379.28,18.06,0.7394,-69.95,0.0096,32.75,64.53,0
2024-01-02 03:05:00,node_001,354.3,12.19,0.3074,-76.97,0.006,67.85,54.66,0
2024-01-02 03:10:00,node_001,638.97,15.32,0.0679,-68.9,0.0097,41.34,50.67,0
2024-01-02 03:15:00,node_001,595.0,22.25,0.7766,-78.92,0.0408,36.67,47.34,0
2024-01-02 03:20:00,node_001,574.89,15.52,0.3292,-62.19,0.0157,50.65,29.17,0
2024-01-02 03:25:00,node_001,575.4,16.65,0.7782,-65.37,0.0085,45.32,53.41,0
2024-01-02 03:30:00,node_001,498.53,21.87,0.6956,-62.05,0.018,42.31,78.62,0
2024-01-02 03:35:00,node_001,392.33,24.57,0.4223,-69.0,0.0053,32.41,30.03,0
2024-01-02 03:40:00,node_001,509.1,23.3,0.6365,-63.42,0.0072,46.4,60.8,0
2024-01-02 03:45:00,node_001,418.74,19.77,0.9701,-52.33,0.005,29.89,46.24,0
2024-01-02 03:50:00,node_001,617.01,21.09,0.2978,-58.79,0.0435,25.34,49.34,0
2024-01-02 03:55:00,node_001,482.35,20.59,1.5635,-57.21,0.0277,46.14,56.11,0
2024-01-02 04:00:00,node_001,400.94,14.82,0.1004,-59.96,0.0324,36.43,53.42,0
2024-01-02 04:05:00,node_001,461.43,21.4,1.7452,-52.68,0.0051,28.31,47.12,0
2024-01-02 04:10:00,node_001,549.55,14.77,0.1328,-63.54,0.0021,57.84,29.45,0
2024-01-02 04:15:00,node_001,432.35,23.07,0.3536,-64.55,0.0667,63.68,39.11,0
2024-01-02 04:20:00,node_001,401.33,20.68,0.3173,-65.03,0.0125,35.28,54.91,0
2024-01-02 04:25:00,node_001,529.24,9.18,0.0311,-70.81,0.0013,55.99,46.65,0
2024-01-02 04:30:00,node_001,529.4,24.9,0.106,-66.43,0.0937,56.75,61.51,0
2024-01-02 04:35:00,node_001,439.17,17.39,0.8858,-53.75,0.0237,25.09,57.29,0
2024-01-02 04:40:00,node_001,443.48,16.98,0.1614,-70.26,0.0021,48.54,65.24,0
2024-01-02 04:45:00,node_001,527.85,24.78,0.0032,-65.35,0.0242,51.4,50.44,0
2024-01-02 04:50:00,node_001,326.23,19.18,0.8701,-57.42,0.0063,17.45,56.83,0
2024-01-02 04:55:00,node_001,331.1,22.99,1.5188,-65.51,0.0197,43.41,60.17,0
2024-01-02 05:00:00,node_001,413.79,16.73,0.3798,-66.08,0.0372,51.63,18.3,0
2024-01-02 05:05:00,node_001,474.39,24.02,0.4552,-61.49,0.0213,51.6,65.77,0
2024-01-02 05:10:00,node_001,537.31,20.99,0.0601,-58.46,0.0026,46.13,45.76,0
2024-01-02 05:15:00,node_001,677.04,22.02,1.4725,-76.59,0.0059,58.91,37.81,0
2024-01-02 05:20:00,node_001,602.92,19.11,0.1191,-57.35,0.036,41.51,38.53,0
2024-01-02 05:25:00,node_001,480.81,28.15,0.3984,-63.46,0.0156,34.4,43.95,0
2024-01-02 05:30:00,node_001,497.72,29.35,1.6774,-77.03,0.0016,37.74,34.05,0
2024-01-02 05:35:00,node_001,379.7,8.98,0.2968,-60.77,0.0327,52.72,40.68,0
2024-01-02 05:40:00,node_001,497.78,24.63,0.0488,-56.56,0.0008,64.7,46.12,0
2024-01-02 05:45:00,node_001,465.36,14.6,0.1212,-65.39,0.0176,39.32,54.78,0
2024-01-02 05:50:00,node_001,538.73,22.55,0.0371,-61.4,0.0295,39.2,83.32,0
2024-01-02 05:55:00,node_001,400.73,11.11,0.2588,-62.19,0.0207,53.24,45.22,0
2024-01-02 06:00:00,node_001,562.32,22.02,0.4447,-55.24,0.0795,64.94,45.82,0
2024-01-02 06:05:00,node_001,683.93,15.82,0.298,-59.11,0.0166,39.06,64.8,0
2024-01-02 06:10:00,node_001,486.95,17.71,0.2111,-67.24,0.0138,30.18,52.92,0
2024-01-02 06:15:00,node_001,548.21,17.84,0.0909,-76.23,0.0065,41.25,64.86,0
2024-01-02 06:20:00,node_001,582.82,16.33,0.6001,-71.98,0.0172,24.27,49.7,0
2024-01-02 06:25:00,node_001,451.85,16.46,1.6751,-58.66,0.0867,42.41,50.26,0
2024-01-02 06:30:00,node_001,526.89,18.01,0.2004,-58.85,0.0118,32.62,52.92,0
2024-01-02 06:35:00,node_001,501.51,19.23,0.368,-74.01,0.0097,35.1,46.27,0
2024-01-02 06:40:00,node_001,511.72,21.62,0.0902,-71.09,0.0225,46.49,56.16,0
2024-01-02 06:45:00,node_001,407.24,29.3,0.0387,-67.8,0.0067,16.83,68.49,0
2024-01-02 06:50:00,node_001,502.94,15.27,0.0914,-53.75,0.0011,52.17,76.59,0
2024-01-02 06:55:00,node_001,559.76,20.63,0.0483,-69.39,0.0259,65.83,33.82,0
2024-01-02 07:00:00,node_001,1640.08,95.13,12.9502,-94.75,0.0893,63.16,30.1,0
2024-01-02 07:05:00,node_001,1491.22,88.08,10.7902,-66.36,0.1362,95.66,33.22,0
2024-01-02 07:10:00,node_001,1553.06,91.66,12.5691,-79.84,0.1051,77.28,30.92,0
2024-01-02 07:15:00,node_001,680.93,84.8,7.1541,-79.43,0.1684,66.0,37.71,0
2024-01-02 07:20:00,node_001,997.98,110.23,5.1691,-90.69,0.1037,71.03,54.59,1
2024-01-02 07:25:00,node_001,1131.57,51.99,5.6789,-84.76,0.2422,88.68,63.0,1
2024-01-02 07:30:00,node_001,762.78,23.07,0.3372,-62.07,0.0868,32.27,52.7,0
2024-01-02 07:35:00,node_001,403.0,23.78,1.1397,-66.83,0.0027,45.71,52.13,0
2024-01-02 07:40:00,node_001,399.23,24.91,0.5727,-72.34,0.0762,44.97,37.18,0
2024-01-02 07:45:00,node_001,428.07,17.12,0.4825,-71.57,0.0298,68.06,30.35,0
2024-01-02 07:50:00,node_001,245.13,31.52,0.5949,-57.83,0.0412,22.52,51.86,0
2024-01-02 07:55:00,node_001,436.91,21.68,0.0828,-56.97,0.037,60.98,41.76,0
2024-01-02 08:00:00,node_001,408.9,19.64,0.24,-67.82,0.0205,52.82,52.42,0
2024-01-02 08:05:00,node_001,518.05,25.55,0.1068,-64.72,0.0277,39.77,57.54,0
2024-01-02 08:10:00,node_001,541.01,23.34,1.4905,-61.39,0.0842,60.91,47.47,0
2024-01-02 08:15:00,node_001,725.14,26.68,0.1082,-65.32,0.0132,46.11,59.36,0
2024-01-02 08:20:00,node_001,614.05,26.97,0.1002,-67.39,0.0326,65.82,64.44,0
2024-01-02 08:25:00,node_001,430.77,18.23,1.184,-64.85,0.0153,60.45,65.46,0
2024-01-02 08:30:00,node_001,392.19,20.94,1.4894,-57.07,0.0206,43.03,49.52,0
2024-01-02 08:35:00,node_001,559.03,15.45,0.6227,-68.99,0.0278,48.74,42.33,0
2024-01-02 08:40:00,node_001,341.57,11.86,3.2459,-66.96,0.0044,52.78,52.88,0
2024-01-02 08:45:00,node_001,719.78,24.18,0.0259,-53.77,0.0218,43.43,44.24,0
2024-01-02 08:50:00,node_001,641.53,24.79,0.6355,-60.83,0.0007,56.61,34.03,0
2024-01-02 08:55:00,node_001,443.7,10.09,0.1037,-55.84,0.0077,48.64,50.31,0
2024-01-02 09:00:00,node_001,294.42,16.41,0.2361,-63.8,0.0037,36.56,64.03,0
2024-01-02 09:05:00,node_001,662.46,20.28,0.1741,-57.44,0.0165,38.18,48.22,0
2024-01-02 09:10:00,node_001,486.26,20.76,1.0163,-45.16,0.0137,53.66,64.67,0
2024-01-02 09:15:00,node_001,648.54,30.23,0.0624,-61.16,0.0015,61.07,62.73,0
2024-01-02 09:20:00,node_001,308.67,16.87,0.1848,-74.35,0.0005,46.32,55.3,0
2024-01-02 09:25:00,node_001,428.07,19.14,0.7062,-71.62,0.0021,39.77,38.35,0
2024-01-02 09:30:00,node_001,500.63,23.25,0.6897,-63.89,0.0153,44.76,42.22,0
2024-01-02 09:35:00,node_001,505.64,18.25,0.3896,-65.46,0.0005,41.88,63.81,0
2024-01-02 09:40:00,node_001,445.99,17.48,0.8382,-58.77,0.0092,56.41,54.34,0
2024-01-02 09:45:00,node_001,574.74,17.06,0.0444,-77.59,0.0236,35.86,61.65,0
2024-01-02 09:50:00,node_001,371.89,21.16,0.0024,-73.58,0.0019,69.54,57.5,0
2024-01-02 09:55:00,node_001,482.91,19.12,0.0545,-65.14,0.0055,36.47,54.14,0
2024-01-02 10:00:00,node_001,514.44,23.41,0.8527,-65.5,0.0197,21.79,54.49,0
2024-01-02 10:05:00,node_001,561.73,21.79,0.3423,-74.16,0.0341,28.29,43.5,0
2024-01-02 10:10:00,node_001,585.39,5.42,0.2425,-49.88,0.0176,43.37,46.32,0
2024-01-02 10:15:00,node_001,365.04,11.24,0.1335,-61.18,0.0147,32.3,52.59,0
2024-01-02 10:20:00,node_001,315.91,17.5,0.0695,-67.29,0.0027,34.86,58.13,0
2024-01-02 10:25:00,node_001,653.32,24.9,0.4329,-58.12,0.019,44.62,43.08,0
2024-01-02 10:30:00,node_001,539.88,16.74,0.5115,-70.32,0.0045,38.01,39.94,0
2024-01-02 10:35:00,node_001,410.18,21.87,0.0256,-47.28,0.0049,45.0,49.59,0
2024-01-02 10:40:00,node_001,686.14,22.99,0.0378,-70.51,0.0449,48.24,50.31,0
2024-01-02 10:45:00,node_001,513.88,22.7,0.652,-67.56,0.0054,42.56,46.21,0
2024-01-02 10:50:00,node_001,641.52,17.26,0.2856,-50.6,0.0107,48.03,36.87,0
2024-01-02 10:55:00,node_001,508.1,14.26,0.1902,-70.44,0.0094,56.06,63.02,0
2024-01-02 11:00:00,node_001,747.29,13.44,0.3304,-66.02,0.0099,58.52,41.46,0
2024-01-02 11:05:00,node_001,710.64,34.85,0.1084,-66.55,0.0435,28.83,49.03,0
2024-01-02 11:10:00,node_001,470.12,22.28,0.0132,-76.53,0.0727,56.87,57.1,0
2024-01-02 11:15:00,node_001,616.59,29.2,0.2138,-61.72,0.0069,30.43,51.87,0
2024-01-02 11:20:00,node_001,577.45,15.83,0.1979,-58.11,0.0351,38.94,43.03,0
2024-01-02 11:25:00,node_001,664.24,26.24,0.2574,-59.89,0.0015,40.98,25.53,0
2024-01-02 11:30:00,node_001,384.21,17.62,0.3507,-64.63,0.0515,37.99,63.78,0
2024-01-02 11:35:00,node_001,582.33,19.86,0.8049,-82.61,0.0423,53.98,57.91,0
2024-01-02 11:40:00,node_001,627.01,18.57,1.1772,-61.07,0.0077,61.08,48.39,0
2024-01-02 11:45:00,node_001,288.95,15.6,0.0979,-70.62,0.0829,46.47,37.68,0
2024-01-02 11:50:00,node_001,358.01,15.68,0.2534,-73.26,0.0413,60.99,54.27,0
2024-01-02 11:55:00,node_001,255.29,19.8,0.0119,-63.34,0.016,63.98,70.07,0
2024-01-02 12:00:00,node_001,467.67,17.06,0.5191,-68.81,0.0153,51.09,45.67,0
2024-01-02 12:05:00,node_001,586.11,20.63,0.214,-70.92,0.0022,47.84,48.7,0
2024-01-02 12:10:00,node_001,680.28,15.81,0.2824,-54.95,0.0006,29.38,47.17,0
2024-01-02 12:15:00,node_001,508.89,23.54,0.0345,-66.47,0.0284,42.82,63.27,0
2024-01-02 12:20:00,node_001,695.43,17.7,0.9263,-68.32,0.0068,64.03,45.62,0
2024-01-02 12:25:00,node_001,541.87,128.84,7.5603,-70.61,0.1924,70.95,47.41,0
2024-01-02 12:30:00,node_001,453.64,85.71,12.2042,-81.97,0.1954,43.94,63.74,0
2024-01-02 12:35:00,node_001,933.06,89.28,5.6102,-84.24,0.1448,53.43,45.06,0
2024-01-02 12:40:00,node_001,1104.93,118.8,9.3905,-101.55,0.0986,69.07,73.62,0
2024-01-02 12:45:00,node_001,972.71,113.04,6.716,-92.74,0.1914,87.04,31.03,1
2024-01-02 12:50:00,node_001,458.64,85.78,9.3848,-85.45,0.1367,48.53,39.48,1
2024-01-02 12:55:00,node_001,489.31,16.5,0.636,-66.56,0.0392,39.7,54.58,0
2024-01-02 13:00:00,node_001,343.46,21.02,0.5085,-55.77,0.0623,37.03,62.14,0
2024-01-02 13:05:00,node_001,580.36,16.32,0.8019,-77.11,0.0198,51.34,58.77,0
2024-01-02 13:10:00,node_001,543.99,23.88,0.3585,-75.76,0.0067,46.69,47.8,0
2024-01-02 13:15:00,node_001,387.21,19.77,0.5476,-56.63,0.0356,30.92,49.59,0
2024-01-02 13:20:00,node_001,438.34,24.19,0.9005,-72.63,0.0127,60.35,33.22,0
2024-01-02 13:25:00,node_001,372.89,23.63,0.4042,-73.61,0.0043,36.65,64.74,0
2024-01-02 13:30:00,node_001,492.48,17.44,0.4649,-57.39,0.0058,71.08,67.29,0
2024-01-02 13:35:00,node_001,614.62,16.32,0.4867,-88.13,0.0043,38.95,35.48,0
2024-01-02 13:40:00,node_001,381.71,18.36,1.3236,-61.83,0.0384,37.14,47.19,0
2024-01-02 13:45:00,node_001,560.49,20.04,0.3034,-56.18,0.0275,58.8,60.89,0
2024-01-02 13:50:00,node_001,436.37,21.67,0.0475,-65.62,0.0093,29.28,44.54,0
2024-01-02 13:55:00,node_001,404.86,22.23,1.023,-66.98,0.004,91.33,50.07,0
2024-01-02 14:00:00,node_001,487.16,19.84,0.0288,-58.62,0.0115,56.94,46.84,0
2024-01-02 14:05:00,node_001,375.77,16.59,0.0236,-62.7,0.0071,64.96,51.51,0
2024-01-02 14:10:00,node_001,433.56,17.07,0.1086,-82.78,0.0045,38.0,26.43,0
2024-01-02 14:15:00,node_001,356.25,22.59,0.0381,-81.02,0.0497,21.87,43.98,0
2024-01-02 14:20:00,node_001,735.77,16.75,0.3688,-61.05,0.0025,51.24,57.4,0
2024-01-02 14:25:00,node_001,504.23,22.8,1.0438,-73.81,0.0276,54.42,49.92,0
2024-01-02 14:30:00,node_001,416.03,22.96,0.1399,-63.08,0.0295,65.42,36.79,0
2024-01-02 14:35:00,node_001,525.68,27.67,0.0257,-61.08,0.0247,65.22,29.96,0
2024-01-02 14:40:00,node_001,486.52,17.6,0.1452,-63.43,0.0199,34.63,53.86,0
2024-01-02 14:45:00,node_001,473.48,18.37,0.1714,-73.38,0.0206,49.97,71.86,0
2024-01-02 14:50:00,node_001,573.7,8.44,1.0044,-65.65,0.0205,62.17,37.73,0
2024-01-02 14:55:00,node_001,590.9,15.28,0.5354,-72.97,0.046,40.98,70.77,0
2024-01-02 15:00:00,node_001,436.34,15.22,0.0803,-66.24,0.0072,48.07,35.74,0
2024-01-02 15:05:00,node_001,430.9,22.53,0.1709,-67.24,0.036,54.68,66.3,0
2024-01-02 15:10:00,node_001,466.99,29.04,0.497,-70.3,0.0034,32.53,43.08,0
2024-01-02 15:15:00,node_001,223.77,22.9,0.0274,-59.78,0.0014,60.08,35.37,0
2024-01-02 15:20:00,node_001,318.18,24.95,0.5682,-51.74,0.0112,59.65,50.45,0
2024-01-02 15:25:00,node_001,664.02,16.44,1.0368,-63.29,0.0036,58.53,71.27,0
2024-01-02 15:30:00,node_001,697.4,14.01,1.0095,-72.5,0.0068,43.76,52.79,0
2024-01-02 15:35:00,node_001,470.12,18.79,0.0305,-71.85,0.0215,52.03,55.87,0
2024-01-02 15:40:00,node_001,569.19,16.88,0.8264,-71.97,0.0877,80.75,67.83,0
2024-01-02 15:45:00,node_001,537.35,15.69,0.348,-64.25,0.014,21.24,38.24,0
2024-01-02 15:50:00,node_001,869.47,21.09,0.3469,-71.73,0.046,31.16,51.38,0
2024-01-02 15:55:00,node_001,634.35,14.07,0.4317,-61.49,0.0109,53.78,65.9,0
2024-01-02 16:00:00,node_001,484.65,24.13,0.2625,-65.97,0.0102,33.97,76.99,0
2024-01-02 16:05:00,node_001,385.34,18.0,0.6261,-69.33,0.0433,45.12,47.75,0
2024-01-02 16:10:00,node_001,307.23,19.77,0.1944,-56.45,0.0074,67.09,43.4,0
2024-01-02 16:15:00,node_001,524.42,20.5,0.6876,-69.85,0.0117,54.97,38.16,0
2024-01-02 16:20:00,node_001,409.24,17.67,1.3031,-71.67,0.0007,45.33,51.54,0
2024-01-02 16:25:00,node_001,329.33,26.33,0.0686,-75.63,0.058,39.26,51.21,0
2024-01-02 16:30:00,node_001,422.41,11.97,0.2945,-41.91,0.0094,28.6,57.26,0
2024-01-02 16:35:00,node_001,370.21,26.42,0.0095,-60.67,0.0155,63.21,54.27,0
2024-01-02 16:40:00,node_001,702.46,18.26,0.2904,-55.07,0.018,37.16,51.08,0
2024-01-02 16:45:00,node_001,605.8,24.6,0.2874,-66.27,0.0155,38.8,55.48,0
2024-01-02 16:50:00,node_001,499.04,21.01,0.6482,-68.25,0.0107,50.04,59.3,0
2024-01-02 16:55:00,node_001,677.59,24.25,0.2188,-67.65,0.0038,43.38,16.0,0
2024-01-02 17:00:00,node_001,509.28,19.41,1.089,-69.13,0.0213,56.04,33.76,0
2024-01-02 17:05:00,node_001,396.65,21.19,0.2544,-66.28,0.0594,19.02,64.52,0
2024-01-02 17:10:00,node_001,682.77,25.49,0.4022,-65.69,0.0157,25.23,48.16,0
2024-01-02 17:15:00,node_001,564.67,20.48,0.1503,-53.54,0.0001,30.03,48.4,0
2024-01-02 17:20:00,node_001,375.53,26.65,0.0848,-61.29,0.0078,51.21,34.33,0
2024-01-02 17:25:00,node_001,477.16,21.76,0.536,-59.51,0.0048,51.54,34.53,0
2024-01-02 17:30:00,node_001,394.93,16.34,0.273,-53.48,0.0072,56.59,59.24,0
2024-01-02 17:35:00,node_001,334.06,18.23,0.4804,-77.63,0.0137,44.48,39.48,0
2024-01-02 17:40:00,node_001,611.14,24.44,0.4691,-68.28,0.0705,56.11,44.4,0
2024-01-02 17:45:00,node_001,729.13,13.8,0.3359,-56.44,0.0224,10.53,25.93,0
2024-01-02 17:50:00,node_001,332.17,23.96,0.1798,-71.66,0.01,43.96,45.52,0
2024-01-02 17:55:00,node_001,567.56,18.17,0.1096,-76.97,0.0396,50.05,29.26,0
2024-01-02 18:00:00,node_001,421.92,13.55,0.1006,-74.69,0.0345,50.03,32.3,0
2024-01-02 18:05:00,node_001,991.79,110.27,8.0617,-75.75,0.1531,66.13,51.55,0
2024-01-02 18:10:00,node_001,967.04,102.15,9.0691,-68.74,0.148,99.59,27.19,0
2024-01-02 18:15:00,node_001,769.27,122.94,12.4983,-85.15,0.1211,85.91,28.83,0
2024-01-02 18:20:00,node_001,872.05,89.82,8.8581,-75.25,0.113,73.67,50.78,0
2024-01-02 18:25:00,node_001,966.64,73.65,1.9449,-79.02,0.1458,74.23,42.54,1
2024-01-02 18:30:00,node_001,1058.12,61.75,8.2615,-67.94,0.1285,75.51,37.16,1
2024-01-02 18:35:00,node_001,493.97,21.95,1.4993,-71.89,0.0254,46.74,48.41,0
2024-01-02 18:40:00,node_001,471.33,25.06,0.2358,-82.99,0.0193,44.14,60.19,0
2024-01-02 18:45:00,node_001,391.09,22.71,0.0151,-69.39,0.0232,26.89,61.11,0
2024-01-02 18:50:00,node_001,430.79,29.03,1.0673,-56.94,0.0039,49.6,60.14,0
2024-01-02 18:55:00,node_001,590.65,30.26,0.1271,-54.69,0.0015,60.76,43.23,0
2024-01-02 19:00:00,node_001,560.11,18.55,0.4549,-70.93,0.0898,64.56,55.78,0
2024-01-02 19:05:00,node_001,382.69,14.24,1.3872,-69.38,0.0019,44.81,57.57,0
2024-01-02 19:10:00,node_001,511.92,18.55,0.6828,-61.34,0.0018,44.1,46.96,0
2024-01-02 19:15:00,node_001,590.17,20.59,0.8974,-49.09,0.0021,40.24,37.88,0
2024-01-02 19:20:00,node_001,299.67,31.13,0.2754,-56.42,0.0369,80.83,38.4,0
2024-01-02 19:25:00,node_001,565.2,18.13,0.3073,-55.35,0.0493,53.12,53.71,0
2024-01-02 19:30:00,node_001,759.5,123.61,7.2104,-86.74,0.1441,88.12,51.65,0
2024-01-02 19:35:00,node_001,1280.61,106.38,13.1224,-73.16,0.2113,65.75,41.35,0
2024-01-02 19:40:00,node_001,760.27,97.54,7.0567,-78.95,0.1873,68.47,32.41,0
2024-01-02 19:45:00,node_001,637.52,123.56,3.2492,-81.7,0.0672,50.85,39.38,0
2024-01-02 19:50:00,node_001,563.03,68.91,11.7567,-74.33,0.2199,86.85,55.78,1
2024-01-02 19:55:00,node_001,1038.86,84.85,5.2422,-70.47,0.1145,71.19,65.38,1
2024-01-02 20:00:00,node_001,531.17,25.33,0.046,-60.02,0.0578,68.27,59.3,0
2024-01-02 20:05:00,node_001,391.48,18.15,0.0692,-58.36,0.0237,36.53,66.45,0
2024-01-02 20:10:00,node_001,576.63,25.32,0.9937,-66.02,0.0056,43.68,57.1,0
2024-01-02 20:15:00,node_001,300.62,13.47,0.1034,-56.08,0.0307,43.22,68.38,0
2024-01-02 20:20:00,node_001,492.07,19.13,0.0376,-55.74,0.0471,47.57,29.0,0
2024-01-02 20:25:00,node_001,354.68,20.87,0.7885,-52.95,0.0291,60.52,50.69,0
2024-01-02 20:30:00,node_001,421.78,26.33,0.5985,-56.91,0.0027,27.8,79.53,0
2024-01-02 20:35:00,node_001,505.69,20.99,0.087,-77.23,0.0069,39.36,50.32,0
2024-01-02 20:40:00,node_001,396.75,22.72,0.7207,-67.54,0.0017,52.07,56.32,0
2024-01-02 20:45:00,node_001,453.85,17.65,0.1743,-66.68,0.0128,50.48,44.07,0
2024-01-02 20:50:00,node_001,620.76,21.32,0.0149,-63.43,0.0005,41.61,32.14,0
2024-01-02 20:55:00,node_001,430.77,26.32,0.0177,-60.92,0.0688,31.36,60.55,0
2024-01-02 21:00:00,node_001,600.28,11.92,0.0646,-65.95,0.0101,56.01,59.81,0
2024-01-02 21:05:00,node_001,364.44,25.68,0.8555,-60.37,0.0326,65.74,49.28,0
2024-01-02 21:10:00,node_001,563.58,18.95,0.2533,-63.67,0.0262,34.0,48.4,0
2024-01-02 21:15:00,node_001,672.99,12.97,0.2371,-73.99,0.0014,47.04,45.58,0
2024-01-02 21:20:00,node_001,203.4,18.66,0.7883,-78.11,0.0191,81.76,46.78,0
2024-01-02 21:25:00,node_001,404.37,26.45,0.5196,-73.68,0.0119,36.3,43.76,0
2024-01-02 21:30:00,node_001,569.25,17.59,1.0699,-75.88,0.0069,37.49,54.68,0
2024-01-02 21:35:00,node_001,475.63,21.5,0.0126,-80.28,0.0043,40.46,49.33,0
2024-01-02 21:40:00,node_001,544.54,11.93,0.0909,-58.44,0.0156,74.17,52.09,0
2024-01-02 21:45:00,node_001,427.52,10.87,0.9615,-52.61,0.0364,41.79,70.65,0
2024-01-02 21:50:00,node_001,510.39,14.62,1.6158,-69.33,0.0071,70.43,52.47,0
2024-01-02 21:55:00,node_001,481.32,25.06,0.1746,-60.94,0.0472,31.15,38.7,0
2024-01-02 22:00:00,node_001,640.13,19.75,0.0187,-51.76,0.0034,32.49,49.35,0
2024-01-02 22:05:00,node_001,530.53,25.5,0.0055,-60.25,0.0018,16.31,54.58,0
2024-01-02 22:10:00,node_001,540.51,25.79,0.0147,-72.49,0.0294,42.63,64.52,0
2024-01-02 22:15:00,node_001,450.57,16.21,0.5378,-65.74,0.0723,30.96,70.33,0
2024-01-02 22:20:00,node_001,441.49,27.84,0.145,-75.07,0.0495,59.93,61.37,0
